work_id,title,relationship,published,words,kudos
11842266,Virtuous Patience,,2017-08-18,316.0,39.0
11840268,Learning Partners,Katara & Pakku (Avatar),2017-08-18,1114.0,305.0
11832636,All Imperfect Things,,2017-08-17,83.0,13.0
11823045,Cuffed,Sokka/Zuko (Avatar),2017-08-16,4044.0,2553.0
11815824,The Importance of Tradition,Katara & Pakku (Avatar),2017-08-16,930.0,1260.0
11717364,A Prince's Wedding,Kyoshi/Original Female Character,2017-08-05,19610.0,66.0
11798073,Seventy-Two Hundred Seconds,"Katara/Zuko (Avatar), Sokka/Suki (Avatar), One-Sided Katara/Aang",2017-08-14,3339.0,74.0
11803236,Dragons Before Dawn,"Iroh & Zuko (Avatar), Iroh & Lu Ten (Avatar)",2017-08-14,668.0,530.0
4127491,"Fire, Song and a Snowstorm",OC/OC,2015-06-13,10851.0,7.0
11387982,upon the edge of no escape,,2017-07-03,1018.0,50.0
11248491,mist & mysteries,"Blue Spirit/Painted Lady, Katara/Zuko (Avatar)",2017-07-03,3556.0,374.0
11373099,where the light won't find you,"Azula/Jet (Avatar), Katara/Zuko (Avatar)",2017-07-02,1439.0,42.0
11351004,Liberation,Katsuki Yuuri/Victor Nikiforov,2017-06-29,2201.0,68.0
11367774,Soulmate Drabbles,"Pamela Isley/Harleen Quinzel, Leonard ""Bones"" McCoy/Khan Noonien Singh, Derek Hale/Stiles Stilinski, Merlin/Arthur Pendragon (Merlin), Enoch O'Connor/Jacob Portman, Jack Sparrow/Will Turner, Jedediah/Octavius (Night at the Museum), Ahkmenrah/Larry Daley, Sirius Black/Remus Lupin, James Potter/Severus Snape, Tony Lewis/Wendell Winston Walter White, Billy Brennan/Alan Grant, Ardeth Bay/Jonathan Carnahan, Ethan Chandler/Victor Frankenstein, Thomas Cromwell/Henry VIII of England, Jaime Lannister/Brienne of Tarth, Cogsworth/Lumiere (Disney), Kocoum/Thomas (Disney: Pocahontas), Mako/Prince Wu (Avatar), Maui/Moana Waialiki, Derek Morgan/Spencer Reid, Gawain/Kay (Arthurian), Will Graham/Hannibal Lecter, Dagur the Deranged/Hiccup Horrendous Haddock III, Jack Frost/Pitch Black, Oswald Cobblepot/Jim Gordon, Garnet/Pearl (Steven Universe), Evil Queen | Regina Mills/Emma Swan, James T. Kirk/Spock, America/England (Hetalia), Korra/Asami Sato, Armitage Hux/Ben Solo | Kylo Ren, Aang/Zuko (Avatar)",2017-07-01,11812.0,1390.0
11367306,Footnotes,Mai/Zuko (Avatar),2017-07-01,2933.0,348.0
10743186,Azula's Search,,2017-04-27,3703.0,16.0
10583250,When It Rains,Original Male Character/Zuko,2017-04-09,585.0,16.0
11361015,Evading Responsibility,"Sesshoumaru/Zuko, Zuko/Sesshoumaru",2017-06-30,400.0,26.0
11359047,Depravity,"Katara/Zuko (Avatar), Jet/Katara (Avatar), Jet/Zuko (Avatar), Jet/Katara/Zuko (Avatar)",2017-06-30,4131.0,326.0
6425152,Flight from the Cutting-Room Floor,,2016-04-02,8240.0,96.0
9829586,"Influence of the Light, Girl of the Nameless Universe",,2017-02-19,25965.0,25.0
11157423,Sun Sickness,Sokka/Zuko (Avatar),2017-06-10,4640.0,2220.0
11158020,Zuko Gets Good Sisters,None,2017-06-10,1647.0,83.0
10333433,Welcome to Avatar High,,2017-03-17,2927.0,7.0
10980588,Ours and Hours Alone,"Lin Beifong/Kya II, Korra/Asami Sato",2017-05-23,26723.0,367.0
11151255,Fire and Water,"Karai/Leonardo (TMNT), Donatello (TMNT)/April O'Neil",2017-06-09,824.0,8.0
11139417,Spanner in the Works,,2017-06-08,598.0,243.0
10723485,Only a Kiss,Aang/Katara (Avatar),2017-04-25,11275.0,8.0
11119203,Dancing With Flames,,2017-06-07,3641.0,73.0
11112969,fire burning bright,"Sokka/Zuko (Avatar), Mai & Zuko",2017-06-06,1435.0,70.0
11024634,Ripples and Ashes,Katara/Zuko (Avatar),2017-05-28,24863.0,212.0
9495746,Book 1: Water (Rewrite),"Aang/Original Character, Katara/Zuko (Avatar), Zuko/Original Character, Aang/Katara (Avatar), Mai/Zuko (Avatar), Sokka/Suki (Avatar), way too many platonic relationships, Toph Beifong/Sokka, Sokka/Original Character(s)",2017-06-06,8114.0,14.0
10998975,of broken mirrors and haunted rooms (i'm empty inside but so are you),"Aang/Azula (Avatar), Aang & Azula (Avatar), Azula & Zuko (Avatar), Azula & Mai (Avatar)",2017-05-25,4442.0,131.0
11012721,Wake the White Wolf at the Dawn of War,Sokka/Zuko (Avatar),2017-05-27,883.0,173.0
11012505,Letters,"Mai/Zuko (Avatar), Katara/Zuko (Avatar)",2017-05-27,887.0,22.0
11011812,Zuko's Untold Tale,Zuko (Avatar)/Reader,2017-05-27,8317.0,37.0
11001600,Didn't see it coming,,2017-05-26,6783.0,30.0
11000271,I shall lay the weight of all these burdens at your feet,Sokka/Zuko (Avatar),2017-05-25,5877.0,221.0
11001273,Lies I Never Told,,2017-05-25,200.0,136.0
11000868,Moonlight,Katara/Zuko (Avatar),2017-05-25,2097.0,560.0
10889496,Kittens Of The O'Heir,"Yakushi Kabuto/Original Character(s), Azula (Avatar)/Original Character, Toudou Heisuke/Original Character, Rune Balot/Original Character",2017-05-12,8.0,7.0
10886304,stained in tea-colors,,2017-05-12,19205.0,942.0
7822855,Katara's Fear,Marriage - Relationship,2016-08-20,16665.0,5.0
10876527,After Daybreak,Iroh & Zuko (Avatar),2017-05-11,678.0,1878.0
10875693,How can she be an enemy?,"Katara/Zuko (Avatar), Ozai/Ursa (Avatar)",2017-05-10,7.0,45.0
10863840,The Legend of Kyoshi's Paint,Kyoshi/Original Female Character,2017-05-09,1075.0,38.0
10863465,Making the Most of the Moments,"Katara/Zuko (Avatar), Sokka/Suki (Avatar)",2017-05-09,1948.0,96.0
10508829,Strangers and Secrets,Katara/Zuko (Avatar),2017-03-31,5770.0,72.0
7772899,Gimmie Gimmie Gimmie,Sokka/Zuko (Avatar),2016-08-15,4640.0,471.0
10816488,A Cross-Dimensional Tale for the Ages,,2017-05-04,3482.0,27.0
9093142,Burning Waves,"Gray Fullbuster/Juvia Lockser, Natsu Dragneel/Lucy Heartfilia, Jellal Fernandes/Erza Scarlet, Levy McGarden/Gajeel Redfox, Wendy Marvell/Mystogan",2016-12-28,15621.0,44.0
10812540,"Kiss today goodbye, And point me toward tomorrow",Katara/Zuko (Avatar),2017-05-03,5071.0,70.0
10807035,Out of Place,Katara/Zuko (Avatar),2017-05-03,2125.0,59.0
10806768,Dancing in the Moonlight,"Katara/Zuko (Avatar), Sokka/Suki (Avatar)",2017-05-03,2044.0,128.0
10806534,Saving Split Seams,"Katara/Zuko (Avatar), Sokka/Suki (Avatar)",2017-05-03,1413.0,152.0
10800768,the fire and the rose are one,Ozai/Ursa (Avatar),2017-05-03,1190.0,74.0
10798860,The Morning After,Katara/Zuko (Avatar),2017-05-02,3141.0,85.0
10798476,Zuko's Fortune,,2017-05-02,859.0,126.0
10792137,Quitting You,One-sided Azula/Original Female Character(s),2017-05-02,3245.0,13.0
10792812,Blown Away,"Past One-sided Azula/Original Female Character(s), Mai (Avatar)/Original Female Character, Zuko (Avatar)/Original Female Character(s), Past Azula/Ty Lee",2017-05-02,2770.0,19.0
10793925,Mirrors,,2017-05-02,1340.0,23.0
10792404,Halloween World: Red Sky at Morning,Patrick Jane/Teresa Lisbon,2017-05-02,1742.0,172.0
10791231,Dark Before Dawn,,2017-05-01,388.0,14.0
10791012,Of Epithets,Zuko (Avatar)/Original Female Character(s),2017-05-01,380.0,17.0
10789866,"Twisted, Messed Up","Zuko (Avatar)/Original Female Character(s), Implied one-sided Azula/Original Female Character(s)",2017-05-01,3098.0,4.0
10784142,"matador, estocada","Azula/Zuko (Avatar), Azula/Ozai (Avatar), Ozai/Zuko (Avatar)",2017-05-01,2709.0,147.0
10683612,The Road Not Taken,"Katara/Zuko (Avatar), Sokka/Suki (Avatar), Katara/her independence",2017-04-20,22437.0,301.0
10776561,New Beginnings,"Sokka/Suki (Avatar), Toph Beifong/Sokka/Suki, Toph Beifong/Sokka",2017-05-01,2063.0,14.0
5846836,Disruption Of The Frontline,"Bilbo Baggins/Thorin Oakenshield, Bilbo Baggins & Thorin Oakenshield",2016-01-29,30164.0,1547.0
10589619,Letters from Zuko,,2017-04-10,894.0,27.0
10589433,Side B: Lucky to Be Born,,2017-04-10,264.0,12.0
10468584,Katara and Zuko are Totally Just Friends!,Katara/Zuko (Avatar),2017-03-27,4382.0,230.0
10583133,Adrift,Iroh & Zuko (Avatar),2017-04-09,787.0,453.0
10489143,Sneaky (Not Sneaky),"Katara/Zuko (Avatar), Zutara - Relationship",2017-03-29,2070.0,202.0
10470408,Ce qui reste de son peuple,,2017-03-28,265.0,3.0
10478640,High School MuZuko,"Katara/Zuko (Avatar), Sokka/Suki (Avatar)",2017-03-28,1767.0,8.0
10474449,once i was,,2017-03-27,266.0,21.0
10464261,A Juvenile Sense of Poetic Justice,Katara/Zuko (Avatar),2017-03-27,982.0,131.0
10467180,Affliction,Katara/Zuko (Avatar),2017-03-27,791.0,468.0
10467087,"Courage, Dear Heart",Katara/Zuko (Avatar),2017-03-27,1085.0,547.0
10466877,and the winds had calmed,Katara/Zuko (Avatar),2017-03-27,2855.0,282.0
10465545,Elevator Confessions,"Katara/Zuko (Avatar), Zutara - Relationship, Unhappy Kataang mention",2017-03-27,4108.0,215.0
8801689,Miraculous Avatar,"Adrien Agreste/Marinette Dupain-Cheng, Chat Noir/Ladybug",2016-12-09,5367.0,21.0
5983252,Rise and Fight,,2016-02-12,27195.0,153.0
8436046,Tales of Four Nations,"Katara/Zuko (Avatar), Sokka/Suki (Avatar)",2016-10-31,7709.0,50.0
10446327,Catharsis,"Mai/Zuko (Avatar), Azula & Mai (Avatar), Mai & Ty Lee (Avatar), Mai & Her Parents (Avatar)",2017-03-26,457.0,350.0
10440921,Dating a Gum Thrower,"Katara/Zuko (Avatar), Toph Beifong & Sokka",2017-03-25,1984.0,55.0
10431963,The Fire Lord and the Warrior,Sokka/Zuko (Avatar),2017-03-25,6201.0,585.0
10428642,Towards the Sun,"Jeong Jeong & Iroh (Avatar), Jeong Jeong & Aang (Avatar)",2017-03-24,1900.0,319.0
8332285,The Blind Leading The Oblivious,"Aang (Avatar) & Toph Beifong, Aang/Toph Beifong",2017-03-24,828.0,47.0
10420098,Horror movie rules apply,,2017-03-23,1313.0,2.0
10418034,At Fault,Implied Azula/Ty Lee,2017-03-23,680.0,92.0
10022657,[edited] bad authorial decision.docx,Sokka/Zuko (Avatar),2017-02-28,3111.0,86.0
10018493,The Scent of Freedom,,2017-02-28,817.0,70.0
10018418,The End of a Dream,"Katara/Zuko (Avatar), Katara & Zuko (Avatar)",2017-02-28,2191.0,30.0
9984920,A Penny for the Old Guy,,2017-02-27,1157.0,11.0
9983984,What's Up With Sokka,"Azula/Sokka (Avatar), Sokka/Suki (Avatar), Azula/Zuko (Avatar), Aang/Katara (Avatar), Mai/Zuko (Avatar)",2017-02-27,12502.0,27.0
9954392,Insomniac,Iroh & Zuko (Avatar),2017-02-26,630.0,203.0
4655766,The Canals are Burning,,2015-08-25,284965.0,38.0
9923576,Politics,Katara & Zuko (Avatar),2017-02-25,2008.0,27.0
9923303,Feet on the Ground; Head in the Clouds,"Lin Beifong/Tenzin, Aang/Katara, Zuko/Mai, Sokka/Suki, Kya II/OC, Ty Lee/Haru",2017-02-25,14248.0,94.0
8099473,Her Majesty's Burden,Aang/Azula (Avatar),2016-09-21,17175.0,13.0
8405839,Fatherlord Zuko,"Suki/Zuko (Avatar), Suki & Zuko (Avatar)",2016-10-28,12181.0,172.0
9913676,Pride,Iroh & Zuko (Avatar),2017-02-24,300.0,717.0
9903584,Suddenly I See,"Pema & Tenzin (Avatar), Lin Beifong/Tenzin, Pema/Tenzin (Avatar)",2017-02-24,881.0,30.0
9898970,[511] advent calendar (fanmixes),Katara/Zuko (Avatar),2017-02-23,1045.0,5.0
9872942,On Prestige Street,"Mai/Zuko (Avatar), Azula & Zuko (Avatar), Azula & Mai (Avatar)",2017-02-22,614.0,26.0
9541907,in the eye of a hurricane there is quiet,,2017-02-01,4343.0,46.0
9536798,Decorum,"Iroh & Zuko (Avatar), Iroh & Ozai (Avatar)",2017-02-01,818.0,436.0
9538223,Amazing Zuko Fic Idea,,2017-02-01,2273.0,388.0
9537875,Exams and morning gifts,Sokka/Zuko (Avatar),2017-02-01,1644.0,417.0
9527630,There is a War in Ba Sing Se,,2017-01-31,1901.0,59.0
9519902,Tea?,Iroh & Azula (Avatar),2017-01-30,2082.0,600.0
9509207,Snowflakes,Katara/Zuko (Avatar),2017-01-30,882.0,66.0
9119731,Our Great Glory,"Katara/Zuko (Avatar), Sokka/Suki (Avatar)",2016-12-30,13489.0,135.0
9500261,"Gliadet', kak padaet sneg",,2017-01-29,597.0,8.0
9414686,Personifications,,2017-01-22,2801.0,13.0
9418742,Bow and Arrow,Katara/Zuko (Avatar),2017-01-22,268.0,43.0
9418718,Back To You,Katara/Zuko (Avatar),2017-01-22,186.0,17.0
9417848,A Lover of the Lights,Katara/Zuko (Avatar),2017-01-22,5507.0,404.0
9412940,A Poor Excuse for a Date,Sokka/Suki (Avatar),2017-01-21,421.0,45.0
9122608,These Are the Days,Katara/Zuko (Avatar),2016-12-30,12779.0,89.0
4697459,Fiction Drabble Requests,"JinMugenFuu, Royai (implied), Edward Elric/Roy Mustang",2015-08-31,2561.0,28.0
9148897,Sehnsucht Worldbuilding,,2017-01-01,4752.0,10.0
6686518,Dancing on Air,Aang/Zuko (Avatar),2016-04-28,4639.0,279.0
9395165,All That's Left of Us,Sokka/Zuko (Avatar),2017-01-20,10219.0,255.0
9306038,Teachers,,2017-01-13,1367.0,6.0
4052863,Kings of Nowhere,"Jet & Zuko (Avatar), Jet & Longshot, Zuko & Smellerbee",2015-06-01,29723.0,1350.0
9090598,Never Been Good With Words,Longshot/Smellerbee (Avatar),2016-12-28,1909.0,28.0
9385940,Reclusive,,2017-01-19,260.0,4.0
8695132,"Bright and Bitter, Pure and Sweet",Original Male Character(s)/Original Female Character(s),2016-11-30,30720.0,63.0
2525489,Kya's Daughter and the Fire Lord's Son,"Zutara - Relationship, Katara/Zuko (Avatar), Kya II/Original Character, Iroh II/Original Character",2014-10-28,26734.0,65.0
9368762,Sport,,2017-01-17,691.0,12.0
9368642,Rainbow,,2017-01-17,547.0,9.0
9361805,A Man Needs His Rest,Iroh & Lu Ten (Avatar),2017-01-17,679.0,109.0
8002234,Makorra Highschool AU,Korra/Mako (Avatar),2016-09-10,3690.0,15.0
9324266,My Lord,Avani & Shalim,2017-01-14,1574.0,1.0
9314264,Legacies,,2017-01-14,473.0,4.0
6850180,A Love United,Sokka/Zuko (Avatar),2016-05-14,85937.0,110.0
9226622,As Blue as The Ocean,Katara/Zuko (Avatar),2017-01-06,1185.0,10.0
9313841,And the light,,2017-01-14,212.0,6.0
9309791,Fire and Ice,"Sokka/Zuko (Avatar), Aang/Katara (Avatar)",2017-01-13,2158.0,204.0
9302657,Hunger,"Aang/Katara (Avatar), kataang",2017-01-13,2812.0,247.0
9296708,surrender,Katara/Zuko (Avatar),2017-01-13,5714.0,116.0
9302675,Mother Knows Best,"Suki/Zuko (Avatar), Zuki - Relationship",2017-01-13,1417.0,46.0
8921572,Go Not Softly,Keith/Lance (Voltron),2016-12-20,2066.0,1204.0
8914654,Sokka and Zuko's Excellent Adventure,Sokka & Zuko (Avatar),2016-12-19,1835.0,51.0
8908477,When Picnics Take a Turn for the Awkward,Mai/Zuko (Avatar),2016-12-19,2308.0,41.0
8908153,Dulce et Decorum,"Iroh & Ozai (Avatar), Iroh & Lu Ten (Avatar), Iroh & Zuko (Avatar)",2016-12-19,3379.0,61.0
8905753,Azula siempre miente,Azula/Zuko (Avatar),2016-12-19,661.0,15.0
8858689,"The 100, Avatar the Last Air Bender AU","Clarke Griffin/Lexa, Bellamy Blake/Finn Collins, Raven Reyes/Anya, Octavia Blake/Lincoln, Emori/John Murphy (The 100)",2016-12-15,1806.0,23.0
8410948,"Blue Eyes, Blue Fire",Azula/Sokka (Avatar),2016-10-29,5263.0,120.0
8870062,When Thanks Are Due.,"Sokka/Suki (Avatar), Sokka/Yue (Avatar)",2016-12-16,270.0,17.0
8869792,projections,"Katara/Zuko (Avatar), Mai/Zuko (Avatar), Aang/Katara (Avatar)",2016-12-16,1274.0,25.0
8643151,Fever to the Form (or The Dances of Avatar Korra and Master Jinora),"Korra/Asami Sato, Jinora/Opal (Avatar), Baatar Jr./Kuvira (Avatar), Kuvira/Original Characters, Bolin/Original Female Character, Lin Beifong/Kya II",2016-11-24,15080.0,42.0
8856757,In The Sky,,2016-12-15,1173.0,94.0
7738114,The Harvester,"Katara/Zuko (Avatar), Sokka/Suki (Avatar), Aang/Katara (Avatar), (briefly) - Relationship",2016-08-12,52170.0,74.0
8787652,Dishonourable Discharge,Clarke Griffin/Lexa,2016-12-08,3814.0,78.0
8834011,Kids will be kids,None,2016-12-13,1230.0,19.0
5040355,Carry the Flame - Book Three,Sokka/Suki (Avatar),2015-10-25,38747.0,234.0
6440107,Anything for You,"Sokka/Zuko (Avatar), Toph Beifong/Suki, Aang/Katara (Avatar)",2016-04-02,23616.0,3292.0
8829130,Hava Tapinagi Adasi,,2016-12-12,982.0,
8822587,Before Emi: Samir's Story,Original Female Character(s)/Original Male Character(s),2016-12-12,13152.0,12.0
8829073,Misafir,,2016-12-12,561.0,
8807053,I Can Take The Pain... I Think,Katara/Zuko (Avatar),2016-12-10,2124.0,18.0
8797141,Zula & Zuzu,Azula & Zuko (Avatar),2016-12-09,866.0,122.0
8790280,Not This Part Of Town,"Katara/Zuko (Avatar), Kanna/Pakku (Avatar)",2016-12-08,3802.0,882.0
8787124,living proof,Katara/Zuko (Avatar),2016-12-08,781.0,164.0
8779183,Before Anyone Else,"Sokka/Suki, Sokka/Yue (Avatar)",2016-12-07,510.0,7.0
8757316,Balance,,2016-12-06,803.0,93.0
8550175,this wonderful mess that we've made,"Jet & Zuko (Avatar), Jet/Zuko (Avatar), Iroh & Zuko (Avatar)",2016-11-14,4455.0,680.0
8662702,Coming Home,Katara/Zuko (Avatar),2016-11-26,10144.0,367.0
8533387,A Thousand Lifetimes,Aang/Katara (Avatar),2016-11-12,3749.0,29.0
8529994,The One Where Sokka is Comforting,Sokka/Zuko (Avatar),2016-11-11,1190.0,2359.0
8469181,Myths of The Avatar,,2016-11-04,1321.0,1.0
8523745,Riding The Fire,Hiccup Horrendous Haddock III/Zuko (Avatar),2016-11-11,310.0,11.0
8522152,Where Do Babies Come From,"Sokka/Suki (Avatar), Katara/Zuko (Avatar)",2016-11-10,2062.0,131.0
3574124,In Another Lifetime,Korra/Asami Sato,2015-03-19,25428.0,103.0
8498053,forbidden fruit,Katara/Zuko (Avatar),2016-11-09,603.0,54.0
8507488,Defauts,Azula/Ty Lee (Avatar),2016-11-08,940.0,4.0
8506513,clean my wounds,Toph Beifong & Zuko,2016-11-08,879.0,209.0
8503447,When The World Did Not Yet Bare A Name,"Tui/La, Ocean/Moon",2016-11-08,603.0,30.0
8503279,touch my mouth and hold my tongue,"Ozai/Zuko (Avatar), Zuko (Avatar)/Other(s)",2016-11-08,1200.0,726.0
8502199,Discovering Another World,,2016-11-08,31007.0,4.0
8498521,The Avatar State,,2016-11-07,5446.0,
8473891,After The Play,"Toph Beifong/Sokka/Suki, Katara/Zuko (Avatar)",2016-11-05,2579.0,53.0
8436106,Embers,Hakoda/Kya (Avatar),2016-11-07,1760.0,26.0
8483158,he passed the stages of his age and youth,"Iroh & Zuko (Avatar), Ursa & Zuko (Avatar)",2016-11-07,1701.0,405.0
8496142,Zuko on his own,,2016-11-07,296.0,1.0
7314496,Switched Powers,"Katara/Zuko (Avatar), Mai/Zuko (Avatar)",2016-06-27,39682.0,82.0
8480953,Before Emi: Zeru's Story,Original Female Character(s)/Original Male Character(s),2016-11-06,12338.0,12.0
8477500,the making of a face,Kuruk/Ummi (Avatar),2016-11-06,448.0,6.0
7388185,The Long Drop,Mai/Sokka (Avatar),2016-07-04,21400.0,46.0
13639035,Sprinkles,,2016-11-05,100.0,20.0
13638699,Burn,,2016-11-05,100.0,12.0
8467216,my hands and feet are weaker than before,Iroh & Zuko (Avatar),2016-11-04,997.0,1017.0
8462326,ozymandias,,2016-11-03,521.0,51.0
8462149,mimicry,Katara/Zuko (Avatar),2016-11-03,579.0,60.0
8452654,Promises,Katara/Zuko (Avatar),2016-11-02,1422.0,44.0
520939,Snapshot,Ozai/Ursa (Avatar),2012-09-23,7593.0,109.0
8442919,"one life over, onto the next","Aang/Katara (Avatar), Senna & Tonraq (Avatar), kataang",2016-11-01,1552.0,80.0
8439343,Midsummer Veil,Iroh (Avatar)/Original Female Character,2016-11-01,1986.0,26.0
8436649,The freedom fighter knows,Jet/Zuko (Avatar),2016-10-31,1134.0,558.0
6663073,"One, Two, Three",Katara/Zuko (Avatar),2016-04-26,10999.0,283.0
8421967,Playing With Fire,Azula/Ty Lee (Avatar),2016-10-31,98.0,79.0
8327068,Gesture,Toph Beifong/Katara,2016-10-19,1736.0,235.0
8324353,One Shout,,2016-10-19,40.0,10.0
8322556,Endure as Long as Life,,2016-10-19,4406.0,52.0
8321815,Blue,Toph Beifong/Katara,2016-10-19,2022.0,221.0
8153860,Perfection And Power (Are Overrated),Clarke Griffin/Lexa,2016-09-28,7372.0,41.0
8320705,"Oh, the snow, the beautiful snow","Aang/Katara (Avatar), Katara & Sokka (Avatar)",2016-10-19,1297.0,68.0
8314348,The Never Ending Cycle,,2016-10-18,748.0,20.0
1504325,Master of the Broken Wheel,,2014-04-22,85718.0,12.0
7723639,Something Good Can Work,Sokka/Zuko (Avatar),2016-08-09,4399.0,3819.0
8146115,Endure,"Lu Ten & Zuko, Lu Ten & Sokka (Avatar)",2016-09-27,4194.0,76.0
8143693,Mornings,Mai/Zuko (Avatar),2016-09-26,324.0,42.0
8142178,The Right Thing,,2016-09-26,3466.0,91.0
8139602,Korra's Soulmate,"Korra/Asami Sato, Bolin/Opal (Avatar), Aang/Mai (Avatar), Azula/Suki (Avatar), Katara/Zuko (Avatar), Sokka/Ty Lee (Avatar)",2016-09-26,4360.0,121.0
8135888,Brave Enough,Katara/Zuko (Avatar),2016-09-25,568.0,27.0
8133401,Definition of Their Love,"Maiko - Relationship, Mai/Zuko (Avatar), zumai",2016-09-25,1348.0,28.0
8132992,Fire Nation Farewell,"Azula/Ty Lee (Avatar), Azula/OFC",2016-09-25,4115.0,337.0
8130215,Federation Starship Avatar and the Intergalactic Adventure,Katara/Zuko (Avatar),2016-09-25,8486.0,104.0
8131030,Republic City Limits,Jinora/Kai (Avatar),2016-09-25,3264.0,59.0
8125853,One Without a Second,Toph Beifong/Katara,2016-09-24,340.0,82.0
8125249,Cave In,,2016-09-24,368.0,13.0
8107498,Book one: Episode 1-PART 1,,2016-09-22,981.0,
8109832,Institutional Capture,,2016-09-22,1612.0,15.0
3809296,Wanted,"Azula/Ty Lee (Avatar), Mai/Zuko (Avatar), Aang/Katara (Avatar), Sokka/Suki (Avatar)",2011-11-13,34859.0,118.0
8104321,Avatar Duraka,,2016-09-21,592.0,
7953475,Fire Lotus,Sokka/Ursa (Avatar),2016-09-04,2945.0,18.0
7950133,Brother My Brother,Aang/Katara (Avatar),2016-09-04,0.0,2.0
3874234,As You Wish Father,"Ozai (Avatar)/Original Character, Zhao/original character",2015-05-04,14585.0,99.0
7948918,What could have been,,2016-09-03,2053.0,77.0
7761958,"Love, Lust, & Legends",Katara/Zuko (Avatar),2016-08-13,6611.0,153.0
7945201,Behind Zuko's Eyes,,2016-09-03,0.0,4.0
7942231,Aang has No Easy Way Out,Aang/Katara (Avatar),2016-09-03,0.0,1.0
7942282,Katara's not Singing a Love Song,Aang/Katara (Avatar),2016-09-03,0.0,2.0
7945009,Hard to Let it Go,"Takuto Kira/Kouyama Mitsuki, Haruno Sakura/Uchiha Sasuke, Tidus/Yuna (Final Fantasy X & X-2), Tamahome/Yuuki Miaka, Aya/Tooya, Aang/Katara (Avatar), Kamio Misuzu/Kunisaki Yukito, Hidaka Yumemi/Munto",2016-09-03,0.0,3.0
7937896,The Man Aang in Time Will Be,Aang/Katara (Avatar),2016-09-02,0.0,1.0
7937875,Whispers in the Dark,Aang/Katara (Avatar),2016-09-02,0.0,
7934323,Tyrant Queen of Mutant Ninja Were-Lemurs,,2016-09-02,0.0,622.0
7934830,Like a Circus,Aang/Katara (Avatar),2016-09-02,0.0,2.0
7936315,Ba Sing Se,"Iroh & Zuko (Avatar), Iroh & Lu Ten (Avatar)",2016-09-02,100.0,62.0
7935787,Giving Gifts,Toph Beifong & Sokka,2016-09-02,100.0,84.0
7934989,Babies Grow Up Into Someone,,2016-09-02,933.0,25.0
7076005,Avatar Lexa,"Clarke Griffin/Lexa, Clexa - Relationship, Clarke Griffin & Lexa",2016-06-03,42606.0,418.0
7935364,The Costs of War,Iroh & Zuko (Avatar),2016-09-01,1083.0,339.0
7923310,One day,,2016-08-31,1669.0,26.0
7779004,Dragon Hearts,Katara/Zuko (Avatar),2016-08-15,2968.0,93.0
7777258,Reincarnation,Katara/Zuko (Avatar),2016-08-15,3663.0,96.0
7776553,Avatar - A Different Hero,Zuko & Crying,2016-08-15,4917.0,386.0
7772494,This planet,,2016-08-14,1179.0,8.0
7774909,Day 1 - Dragons,Katara/Zuko (Avatar),2016-08-15,4559.0,128.0
7759444,Avatar: El ultimo maestro agua.,"Kuroo Tetsurou/Tsukishima Kei, Hinata Shouyou/Kageyama Tobio, Akaashi Keiji/Bokuto Koutarou, Tsukishima Kei & Everyone",2016-08-13,4201.0,7.0
215808,Still Flying,"Jet/Mai (Avatar), Katara/Zuko (Avatar), Longshot/Smellerbee (Avatar), Toph/Haru (Avatar), Sokka/Suki (Avatar)",2011-06-26,45573.0,154.0
7766626,Druk,"Katara/Zuko (Avatar), One sided Jet/Katara, Aang/Jet (Avatar), Well it's more platonic Aang/Jet but if you want to read it as romantic that's cool",2016-08-14,2708.0,232.0
7663846,Wake Me Up [vid],,2016-08-14,217.0,187.0
7651843,bring me the moon,Katara/Zuko (Avatar),2016-08-02,573.0,46.0
7650643,Day One - Once Upon a Time,"Toph Beifong/Sokka, Sokka & Lin, Toph Beifong & Lin Beifong",2016-08-01,966.0,61.0
6249526,A Gentle Wind and a Roaring Fire,Zuko/OFC,2016-03-14,122388.0,544.0
7581898,Shattered Pride,"Shiro/Allura/Keith (Voltron), Pidge/The march of constantly-advancing technology",2016-07-25,6346.0,102.0
7640548,Tea and Memory,,2016-07-31,249.0,11.0
7629040,In which Sokka meets a Zuko at a bar and sleeps with him,"Sokka/Zuko (Avatar), Minor or Background Relationship(s), Aang/Katara (Avatar), Sokka/Suki (Avatar), Mai/Zuko (Avatar)",2016-07-30,1250.0,147.0
7625434,hemophilia,"Mai/Zuko (Avatar), Azula/Mai (Avatar)",2016-07-30,1865.0,168.0
7623070,Monster,Azula/Ty Lee (Avatar),2016-07-30,251.0,72.0
7623025,Talent,Aang/Katara (Avatar),2016-07-29,348.0,19.0
7609267,her voice is the sound of waves (waves against the cliffs),,2016-07-28,3050.0,87.0
7605775,The Neighbor,"Korra/Asami Sato, Korrasami",2016-07-28,3157.0,38.0
7602196,From Ice and Fire a Dragon Forged,,2016-07-27,156.0,23.0
7597096,Two Weeks Only,,2016-07-27,1751.0,8.0
7519687,midnight hands,Katara/Zuko (Avatar),2016-07-18,8110.0,86.0
7231231,The World Under Heaven,"Iroh II/Asami Sato, Bolin/Opal (Avatar)",2016-06-17,6906.0,14.0
4773362,the Lost King,"Jet/Zuko (Avatar), Azula/Ty Lee (Avatar)",2015-09-11,23630.0,137.0
7589056,Vengence,,2016-07-26,566.0,7.0
